country,scenario,pef_assumption,year,type,data_type_id,unit_id,portion,value,service_factor
Ireland,Regulatory,decreasing,2050,PED share,PED_excl_sf,-,other reduction,0.003973014332259964,excl. service factor
Ireland,Regulatory,decreasing,2050,PED share,PED_excl_sf,-,remainder,0.3327569804955501,excl. service factor
Ireland,Regulatory,decreasing,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,25.44104904729201,area-scaled PED_excl_sf
Ireland,Regulatory,decreasing,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,50.12721377575252,area-scaled PED_excl_sf
Ireland,Regulatory,decreasing,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,75.56826282304453,area-scaled PED_excl_sf
Ireland,Regulatory,decreasing,2050,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.687606532698479,area-scaled PED_excl_sf
Ireland,Regulatory,decreasing,2050,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.05192395832053981,area-scaled PED_excl_sf
Ireland,Regulatory,decreasing,2050,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.2604695089809813,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2020,PED,PED_excl_sf,GWh/yr,WPBs,48009.05966151417,excl. service factor
Ireland,Regulatory+,constant,2020,PED,PED_excl_sf,GWh/yr,other,12922.05926524937,excl. service factor
Ireland,Regulatory+,constant,2020,PED,PED_excl_sf,GWh/yr,total,60931.11892676353,excl. service factor
Ireland,Regulatory+,constant,2020,PED share,PED_excl_sf,-,WPB reduction,0.0,excl. service factor
Ireland,Regulatory+,constant,2020,PED share,PED_excl_sf,-,other reduction,0.0,excl. service factor
Ireland,Regulatory+,constant,2020,PED share,PED_excl_sf,-,remainder,1.0,excl. service factor
Ireland,Regulatory+,constant,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,228.5949297701328,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,61.52832925809504,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,290.1232590282278,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2020,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.0,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2020,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.0,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2020,area-specific PED share,area-scaled PED_excl_sf,-,remainder,1.0,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2025,PED,PED_excl_sf,GWh/yr,WPBs,37899.48744772955,excl. service factor
Ireland,Regulatory+,constant,2025,PED,PED_excl_sf,GWh/yr,other,21324.74182272867,excl. service factor
Ireland,Regulatory+,constant,2025,PED,PED_excl_sf,GWh/yr,total,59224.22927045822,excl. service factor
Ireland,Regulatory+,constant,2025,PED share,PED_excl_sf,-,WPB reduction,0.1659180463423931,excl. service factor
Ireland,Regulatory+,constant,2025,PED share,PED_excl_sf,-,other reduction,-0.137904615990705,excl. service factor
Ireland,Regulatory+,constant,2025,PED share,PED_excl_sf,-,remainder,0.971986569648312,excl. service factor
Ireland,Regulatory+,constant,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,173.4774955963546,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,97.60983735592524,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,271.0873329522798,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2025,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.1899793706936661,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2025,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.1243661339621158,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2025,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.9343867632684497,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2026,PED,PED_excl_sf,GWh/yr,WPBs,35877.57300497263,excl. service factor
Ireland,Regulatory+,constant,2026,PED,PED_excl_sf,GWh/yr,other,22785.33510278493,excl. service factor
Ireland,Regulatory+,constant,2026,PED,PED_excl_sf,GWh/yr,total,58662.90810775757,excl. service factor
Ireland,Regulatory+,constant,2026,PED share,PED_excl_sf,-,WPB reduction,0.1991016556108716,excl. service factor
Ireland,Regulatory+,constant,2026,PED share,PED_excl_sf,-,other reduction,-0.1618758363750185,excl. service factor
Ireland,Regulatory+,constant,2026,PED share,PED_excl_sf,-,remainder,0.9627741807641469,excl. service factor
Ireland,Regulatory+,constant,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,162.6549726668529,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,103.2998541410506,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,265.9548268079035,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2026,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.2272825602612722,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2026,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.1439785456115098,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2026,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.9166959853502377,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2030,PED,PED_excl_sf,GWh/yr,WPBs,27789.91523394494,excl. service factor
Ireland,Regulatory+,constant,2030,PED,PED_excl_sf,GWh/yr,other,22715.11284031958,excl. service factor
Ireland,Regulatory+,constant,2030,PED,PED_excl_sf,GWh/yr,total,50505.02807426453,excl. service factor
Ireland,Regulatory+,constant,2030,PED share,PED_excl_sf,-,WPB reduction,0.3318360926847861,excl. service factor
Ireland,Regulatory+,constant,2030,PED share,PED_excl_sf,-,other reduction,-0.1607233503596254,excl. service factor
Ireland,Regulatory+,constant,2030,PED share,PED_excl_sf,-,remainder,0.8288872576748394,excl. service factor
Ireland,Regulatory+,constant,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,120.9794024059948,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,98.88697946260342,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,219.8663818685983,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2030,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.370930368439255,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2030,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.1287682012453663,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2030,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.7578378328061114,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2033,PED,PED_excl_sf,GWh/yr,WPBs,19584.63760100626,excl. service factor
Ireland,Regulatory+,constant,2033,PED,PED_excl_sf,GWh/yr,other,21925.94368447042,excl. service factor
Ireland,Regulatory+,constant,2033,PED,PED_excl_sf,GWh/yr,total,41510.58128547668,excl. service factor
Ireland,Regulatory+,constant,2033,PED share,PED_excl_sf,-,WPB reduction,0.4665009039908291,excl. service factor
Ireland,Regulatory+,constant,2033,PED share,PED_excl_sf,-,other reduction,-0.1477715259101564,excl. service factor
Ireland,Regulatory+,constant,2033,PED share,PED_excl_sf,-,remainder,0.6812706219193273,excl. service factor
Ireland,Regulatory+,constant,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,82.27553894623459,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,92.11142275371509,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,174.3869616999497,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2033,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.5043352653420384,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2033,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.105414138797622,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2033,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.6010788734555838,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2035,PED,PED_excl_sf,GWh/yr,WPBs,18304.20000551978,excl. service factor
Ireland,Regulatory+,constant,2035,PED,PED_excl_sf,GWh/yr,other,21082.22484414468,excl. service factor
Ireland,Regulatory+,constant,2035,PED,PED_excl_sf,GWh/yr,total,39386.42484966447,excl. service factor
Ireland,Regulatory+,constant,2035,PED share,PED_excl_sf,-,WPB reduction,0.487515413785496,excl. service factor
Ireland,Regulatory+,constant,2035,PED share,PED_excl_sf,-,other reduction,-0.1339244334032905,excl. service factor
Ireland,Regulatory+,constant,2035,PED share,PED_excl_sf,-,remainder,0.6464090196177946,excl. service factor
Ireland,Regulatory+,constant,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,75.77112334593288,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,87.27089184944772,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,163.0420151953806,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2035,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.5267547556720737,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2035,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.08872974430791167,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2035,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.561974988635838,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2040,PED,PED_excl_sf,GWh/yr,WPBs,15103.10601680358,excl. service factor
Ireland,Regulatory+,constant,2040,PED,PED_excl_sf,GWh/yr,other,18972.92774333033,excl. service factor
Ireland,Regulatory+,constant,2040,PED,PED_excl_sf,GWh/yr,total,34076.03376013391,excl. service factor
Ireland,Regulatory+,constant,2040,PED share,PED_excl_sf,-,WPB reduction,0.5400516882721629,excl. service factor
Ireland,Regulatory+,constant,2040,PED share,PED_excl_sf,-,other reduction,-0.0993067021361258,excl. service factor
Ireland,Regulatory+,constant,2040,PED share,PED_excl_sf,-,remainder,0.5592550138639629,excl. service factor
Ireland,Regulatory+,constant,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,60.31353867236778,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,75.767488482318,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,136.0810271546858,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2040,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.5800341263965738,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2040,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.04907968865342694,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2040,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.4690455622568532,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2045,PED,PED_excl_sf,GWh/yr,WPBs,11902.01202808738,excl. service factor
Ireland,Regulatory+,constant,2045,PED,PED_excl_sf,GWh/yr,other,16863.63064251598,excl. service factor
Ireland,Regulatory+,constant,2045,PED,PED_excl_sf,GWh/yr,total,28765.64267060336,excl. service factor
Ireland,Regulatory+,constant,2045,PED share,PED_excl_sf,-,WPB reduction,0.59258796275883,excl. service factor
Ireland,Regulatory+,constant,2045,PED share,PED_excl_sf,-,other reduction,-0.06468897086896114,excl. service factor
Ireland,Regulatory+,constant,2045,PED share,PED_excl_sf,-,remainder,0.4721010081101312,excl. service factor
Ireland,Regulatory+,constant,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,45.90983929588445,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,65.04837761178717,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,110.9582169076716,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2045,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.6296809538337422,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2045,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.0121329408937518,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2045,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.3824519870600096,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2050,PED,PED_excl_sf,GWh/yr,WPBs,8700.918039371183,excl. service factor
Ireland,Regulatory+,constant,2050,PED,PED_excl_sf,GWh/yr,other,14754.33354170162,excl. service factor
Ireland,Regulatory+,constant,2050,PED,PED_excl_sf,GWh/yr,total,23455.25158107281,excl. service factor
Ireland,Regulatory+,constant,2050,PED share,PED_excl_sf,-,WPB reduction,0.6451242372454968,excl. service factor
Ireland,Regulatory+,constant,2050,PED share,PED_excl_sf,-,other reduction,-0.03007123960179642,excl. service factor
Ireland,Regulatory+,constant,2050,PED share,PED_excl_sf,-,remainder,0.3849470023562995,excl. service factor
Ireland,Regulatory+,constant,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,32.45579871697272,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,55.03599476120967,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,87.49179347818239,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2050,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.6760544870140058,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2050,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.02237784905157739,area-scaled PED_excl_sf
Ireland,Regulatory+,constant,2050,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.3015676639344169,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2020,PED,PED_excl_sf,GWh/yr,WPBs,47231.94525560503,excl. service factor
Ireland,Regulatory+,decreasing,2020,PED,PED_excl_sf,GWh/yr,other,13699.1736711585,excl. service factor
Ireland,Regulatory+,decreasing,2020,PED,PED_excl_sf,GWh/yr,total,60931.11892676353,excl. service factor
Ireland,Regulatory+,decreasing,2020,PED share,PED_excl_sf,-,WPB reduction,0.0,excl. service factor
Ireland,Regulatory+,decreasing,2020,PED share,PED_excl_sf,-,other reduction,0.0,excl. service factor
Ireland,Regulatory+,decreasing,2020,PED share,PED_excl_sf,-,remainder,1.0,excl. service factor
Ireland,Regulatory+,decreasing,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,224.8947028901516,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,65.22855613807629,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,290.1232590282278,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2020,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.0,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2020,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.0,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2020,area-specific PED share,area-scaled PED_excl_sf,-,remainder,1.0,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2025,PED,PED_excl_sf,GWh/yr,WPBs,37769.96838007803,excl. service factor
Ireland,Regulatory+,decreasing,2025,PED,PED_excl_sf,GWh/yr,other,21454.26089038019,excl. service factor
Ireland,Regulatory+,decreasing,2025,PED,PED_excl_sf,GWh/yr,total,59224.22927045822,excl. service factor
Ireland,Regulatory+,decreasing,2025,PED share,PED_excl_sf,-,WPB reduction,0.1552897278466176,excl. service factor
Ireland,Regulatory+,decreasing,2025,PED share,PED_excl_sf,-,other reduction,-0.1272762974949295,excl. service factor
Ireland,Regulatory+,decreasing,2025,PED share,PED_excl_sf,-,remainder,0.971986569648312,excl. service factor
Ireland,Regulatory+,decreasing,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,172.8846473812132,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,98.20268557106664,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,271.0873329522798,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2025,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.1792688241651042,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2025,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.1136555874335539,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2025,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.9343867632684497,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2026,PED,PED_excl_sf,GWh/yr,WPBs,35877.57300497263,excl. service factor
Ireland,Regulatory+,decreasing,2026,PED,PED_excl_sf,GWh/yr,other,22785.33510278493,excl. service factor
Ireland,Regulatory+,decreasing,2026,PED,PED_excl_sf,GWh/yr,total,58662.90810775757,excl. service factor
Ireland,Regulatory+,decreasing,2026,PED share,PED_excl_sf,-,WPB reduction,0.1863476734159411,excl. service factor
Ireland,Regulatory+,decreasing,2026,PED share,PED_excl_sf,-,other reduction,-0.149121854180088,excl. service factor
Ireland,Regulatory+,decreasing,2026,PED share,PED_excl_sf,-,remainder,0.9627741807641469,excl. service factor
Ireland,Regulatory+,decreasing,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,162.6549726668529,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,103.2998541410506,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,265.9548268079035,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2026,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.2145285780663417,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2026,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.1312245634165792,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2026,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.9166959853502377,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2030,PED,PED_excl_sf,GWh/yr,WPBs,28307.99150455104,excl. service factor
Ireland,Regulatory+,decreasing,2030,PED,PED_excl_sf,GWh/yr,other,22509.2686644782,excl. service factor
Ireland,Regulatory+,decreasing,2030,PED,PED_excl_sf,GWh/yr,total,50817.26016902924,excl. service factor
Ireland,Regulatory+,decreasing,2030,PED share,PED_excl_sf,-,WPB reduction,0.3105794556932351,excl. service factor
Ireland,Regulatory+,decreasing,2030,PED share,PED_excl_sf,-,other reduction,-0.144591058698742,excl. service factor
Ireland,Regulatory+,decreasing,2030,PED share,PED_excl_sf,-,remainder,0.8340116030055069,excl. service factor
Ireland,Regulatory+,decreasing,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,122.4731601689876,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,97.3852654289588,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,219.8584255979465,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2030,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.3530276857644106,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2030,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.110838094810433,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2030,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.7578104090460224,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2033,PED,PED_excl_sf,GWh/yr,WPBs,19551.20041774477,excl. service factor
Ireland,Regulatory+,decreasing,2033,PED,PED_excl_sf,GWh/yr,other,20865.91254688536,excl. service factor
Ireland,Regulatory+,decreasing,2033,PED,PED_excl_sf,GWh/yr,total,40417.11296463013,excl. service factor
Ireland,Regulatory+,decreasing,2033,PED share,PED_excl_sf,-,WPB reduction,0.4542956920113558,excl. service factor
Ireland,Regulatory+,decreasing,2033,PED share,PED_excl_sf,-,other reduction,-0.117620339195493,excl. service factor
Ireland,Regulatory+,decreasing,2033,PED share,PED_excl_sf,-,remainder,0.6633246471841372,excl. service factor
Ireland,Regulatory+,decreasing,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,81.8918699914062,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,87.3986538438181,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,169.2905238352243,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2033,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.4929037174673119,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2033,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.07641613354269107,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2033,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.5835124160753792,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2035,PED,PED_excl_sf,GWh/yr,WPBs,17915.32604286416,excl. service factor
Ireland,Regulatory+,decreasing,2035,PED,PED_excl_sf,GWh/yr,other,19754.56191297674,excl. service factor
Ireland,Regulatory+,decreasing,2035,PED,PED_excl_sf,GWh/yr,total,37669.8879558409,excl. service factor
Ireland,Regulatory+,decreasing,2035,PED share,PED_excl_sf,-,WPB reduction,0.4811436213403225,excl. service factor
Ireland,Regulatory+,decreasing,2035,PED share,PED_excl_sf,-,other reduction,-0.09938088038554711,excl. service factor
Ireland,Regulatory+,decreasing,2035,PED share,PED_excl_sf,-,remainder,0.6182372590452246,excl. service factor
Ireland,Regulatory+,decreasing,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,73.96145719572658,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,81.55454061238923,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,155.5159978081158,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2035,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.5202383504169164,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2035,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.05627258058866798,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2035,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.5360342301717517,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2040,PED,PED_excl_sf,GWh/yr,WPBs,13825.64010566262,excl. service factor
Ireland,Regulatory+,decreasing,2040,PED,PED_excl_sf,GWh/yr,other,16976.18532820519,excl. service factor
Ireland,Regulatory+,decreasing,2040,PED,PED_excl_sf,GWh/yr,total,30801.82543386782,excl. service factor
Ireland,Regulatory+,decreasing,2040,PED share,PED_excl_sf,-,WPB reduction,0.5482634446627392,excl. service factor
Ireland,Regulatory+,decreasing,2040,PED share,PED_excl_sf,-,other reduction,-0.05378223336068241,excl. service factor
Ireland,Regulatory+,decreasing,2040,PED share,PED_excl_sf,-,remainder,0.5055187886979431,excl. service factor
Ireland,Regulatory+,decreasing,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,55.09807318737862,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,67.65365614231891,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,122.7517293296975,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2040,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.5852568672760304,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2040,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.008358861031568207,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2040,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.4231019937555378,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2045,PED,PED_excl_sf,GWh/yr,WPBs,9735.954168461089,excl. service factor
Ireland,Regulatory+,decreasing,2045,PED,PED_excl_sf,GWh/yr,other,14197.80874343365,excl. service factor
Ireland,Regulatory+,decreasing,2045,PED,PED_excl_sf,GWh/yr,total,23933.76291189474,excl. service factor
Ireland,Regulatory+,decreasing,2045,PED share,PED_excl_sf,-,WPB reduction,0.6153832679851561,excl. service factor
Ireland,Regulatory+,decreasing,2045,PED share,PED_excl_sf,-,other reduction,-0.008183586335817694,excl. service factor
Ireland,Regulatory+,decreasing,2045,PED share,PED_excl_sf,-,remainder,0.3928003183506616,excl. service factor
Ireland,Regulatory+,decreasing,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,37.49926941321718,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,54.6846714698025,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,92.18394088301969,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2045,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.6459166152504221,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2045,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.03634277618275309,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2045,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.3177406085668249,area-scaled PED_excl_sf
Ireland,Regulatory+,decreasing,2050,PED,PED_excl_sf,GWh/yr,WPBs,5646.268231259553,excl. service factor
Ireland,Regulatory+,decreasing,2050,PED,PED_excl_sf,GWh/yr,other,11419.43215866211,excl. service factor
Ireland,Regulatory+,decreasing,2050,PED,PED_excl_sf,GWh/yr,total,17065.70038992167,excl. service factor
